             kx             ky    energy_plus   energy_minus
         -0.859         -0.758         -4.417          6.933
         -0.859         -0.737         -4.244          6.503
         -0.859         -0.717         -4.067          6.082
         -0.859         -0.697         -3.886          5.672
         -0.859         -0.677         -3.703          5.277
         -0.859         -0.657         -3.519          4.898
         -0.859         -0.636         -3.338          4.540
         -0.859         -0.616         -3.161          4.205
         -0.859         -0.596         -2.992          3.898
         -0.859         -0.576         -2.835          3.622
         -0.859         -0.556         -2.694          3.383
         -0.859         -0.535         -2.573          3.183
         -0.859         -0.515         -2.476          3.028
         -0.859         -0.495         -2.409          2.921
         -0.859         -0.475         -2.372          2.864
         -0.859         -0.455         -2.368          2.858
         -0.859         -0.434         -2.394          2.898
         -0.859         -0.414         -2.448          2.983
         -0.859         -0.394         -2.524          3.105
         -0.859         -0.374         -2.618          3.258
         -0.859         -0.354         -2.726          3.436
         -0.859         -0.333         -2.842          3.634
         -0.859         -0.313         -2.962          3.844
         -0.859         -0.293         -3.084          4.063
         -0.859         -0.273         -3.205          4.286
