             kx             ky    energy_plus   energy_minus
         -0.232          0.212         -5.401          9.992
         -0.232          0.232         -5.297          9.642
         -0.232          0.253         -5.184          9.274
         -0.232          0.273         -5.062          8.891
         -0.232          0.293         -4.932          8.497
         -0.232          0.313         -4.794          8.095
         -0.232          0.333         -4.648          7.687
         -0.232          0.354         -4.495          7.277
         -0.232          0.374         -4.335          6.868
         -0.232          0.394         -4.170          6.462
         -0.232          0.414         -4.000          6.063
         -0.232          0.434         -3.827          5.673
         -0.232          0.455         -3.651          5.296
         -0.232          0.475         -3.476          4.935
         -0.232          0.495         -3.303          4.593
         -0.232          0.515         -3.135          4.275
         -0.232          0.535         -2.975          3.983
         -0.232          0.556         -2.827          3.722
         -0.232          0.576         -2.696          3.498
         -0.232          0.596         -2.586          3.315
         -0.232          0.616         -2.501          3.176
         -0.232          0.636         -2.445          3.087
         -0.232          0.657         -2.420          3.047
         -0.232          0.677         -2.426          3.058
         -0.232          0.697         -2.463          3.116
         -0.232          0.717         -2.526          3.218
         -0.232          0.737         -2.612          3.358
         -0.232          0.758         -2.715          3.530
         -0.232          0.778         -2.830          3.728
         -0.232          0.798         -2.954          3.946
         -0.232          0.818         -3.083          4.178
         -0.232          0.838         -3.213          4.421
         -0.232          0.859         -3.342          4.669
         -0.232          0.879         -3.468          4.918
         -0.232          0.899         -3.589          5.166
         -0.232          0.919         -3.704          5.408
         -0.232          0.939         -3.812          5.641
         -0.232          0.960         -3.912          5.863
         -0.232          0.980         -4.004          6.072
         -0.232          1.000         -4.086          6.264
  
         -0.212         -1.000         -3.888          5.809
         -0.212         -0.980         -3.804          5.623
         -0.212         -0.960         -3.710          5.421
         -0.212         -0.939         -3.609          5.207
         -0.212         -0.919         -3.499          4.982
         -0.212         -0.899         -3.382          4.749
         -0.212         -0.879         -3.260          4.511
         -0.212         -0.859         -3.134          4.273
         -0.212         -0.838         -3.005          4.037
         -0.212         -0.818         -2.876          3.808
         -0.212         -0.798         -2.750          3.591
         -0.212         -0.778         -2.631          3.390
         -0.212         -0.758         -2.523          3.213
         -0.212         -0.737         -2.431          3.065
         -0.212         -0.717         -2.361          2.954
         -0.212         -0.697         -2.316          2.884
         -0.212         -0.677         -2.302          2.862
         -0.212         -0.657         -2.320          2.891
         -0.212         -0.636         -2.372          2.971
         -0.212         -0.616         -2.455          3.102
         -0.212         -0.596         -2.565          3.280
         -0.212         -0.576         -2.698          3.501
         -0.212         -0.556         -2.849          3.760
         -0.212         -0.535         -3.013          4.052
         -0.212         -0.515         -3.187          4.373
         -0.212         -0.495         -3.367          4.718
         -0.212         -0.475         -3.549          5.084
         -0.212         -0.455         -3.732          5.468
         -0.212         -0.434         -3.913          5.866
         -0.212         -0.414         -4.091          6.276
         -0.212         -0.394         -4.265          6.693
         -0.212         -0.374         -4.433          7.117
         -0.212         -0.354         -4.595          7.543
         -0.212         -0.333         -4.750          7.970
         -0.212         -0.313         -4.897          8.393
         -0.212         -0.293         -5.036          8.811
         -0.212         -0.273         -5.167          9.219
         -0.212         -0.253         -5.289          9.615
         -0.212         -0.232         -5.403          9.997
         -0.212         -0.212         -5.507         10.360
         -0.212         -0.192         -5.602         10.702
         -0.212         -0.172         -5.688         11.019
         -0.212         -0.152         -5.764         11.310
         -0.212         -0.131         -5.831         11.571
         -0.212         -0.111         -5.889         11.799
         -0.212         -0.091         -5.937         11.994
         -0.212         -0.071         -5.975         12.151
         -0.212         -0.051         -6.004         12.271
         -0.212         -0.030         -6.023         12.352
         -0.212         -0.010         -6.033         12.392
         -0.212          0.010         -6.033         12.392
         -0.212          0.030         -6.023         12.352
         -0.212          0.051         -6.004         12.271
         -0.212          0.071         -5.975         12.151
         -0.212          0.091         -5.937         11.994
         -0.212          0.111         -5.889         11.799
         -0.212          0.131         -5.831         11.571
         -0.212          0.152         -5.764         11.310
         -0.212          0.172         -5.688         11.019
         -0.212          0.192         -5.602         10.702
         -0.212          0.212         -5.507         10.360
         -0.212          0.232         -5.403          9.997
         -0.212          0.253         -5.289          9.615
         -0.212          0.273         -5.167          9.219
         -0.212          0.293         -5.036          8.811
         -0.212          0.313         -4.897          8.393
         -0.212          0.333         -4.750          7.970
         -0.212          0.354         -4.595          7.543
         -0.212          0.374         -4.433          7.117
         -0.212          0.394         -4.265          6.693
         -0.212          0.414         -4.091          6.276
         -0.212          0.434         -3.913          5.866
         -0.212          0.455         -3.732          5.468
         -0.212          0.475         -3.549          5.084
         -0.212          0.495         -3.367          4.718
         -0.212          0.515         -3.187          4.373
         -0.212          0.535         -3.013          4.052
         -0.212          0.556         -2.849          3.760
         -0.212          0.576         -2.698          3.501
         -0.212          0.596         -2.565          3.280
         -0.212          0.616         -2.455          3.102
         -0.212          0.636         -2.372          2.971
         -0.212          0.657         -2.320          2.891
         -0.212          0.677         -2.302          2.862
         -0.212          0.697         -2.316          2.884
         -0.212          0.717         -2.361          2.954
         -0.212          0.737         -2.431          3.065
         -0.212          0.758         -2.523          3.213
         -0.212          0.778         -2.631          3.390
         -0.212          0.798         -2.750          3.591
         -0.212          0.818         -2.876          3.808
         -0.212          0.838         -3.005          4.037
         -0.212          0.859         -3.134          4.273
         -0.212          0.879         -3.260          4.511
         -0.212          0.899         -3.382          4.749
         -0.212          0.919         -3.499          4.982
         -0.212          0.939         -3.609          5.207
         -0.212          0.960         -3.710          5.421
         -0.212          0.980         -3.804          5.623
         -0.212          1.000         -3.888          5.809
  
         -0.192         -1.000         -3.685          5.367
         -0.192         -0.980         -3.599          5.186
         -0.192         -0.960         -3.503          4.991
         -0.192         -0.939         -3.400          4.783
         -0.192         -0.919         -3.288          4.565
         -0.192         -0.899         -3.169          4.339
         -0.192         -0.879         -3.046          4.110
         -0.192         -0.859         -2.918          3.881
         -0.192         -0.838         -2.789          3.656
         -0.192         -0.818         -2.661          3.439
         -0.192         -0.798         -2.538          3.236
         -0.192         -0.778         -2.423          3.053
         -0.192         -0.758         -2.324          2.896
         -0.192         -0.737         -2.243          2.773
         -0.192         -0.717         -2.189          2.690
         -0.192         -0.697         -2.165          2.654
         -0.192         -0.677         -2.176          2.670
         -0.192         -0.657         -2.221          2.739
         -0.192         -0.636         -2.301          2.860
         -0.192         -0.616         -2.410          3.031
         -0.192         -0.596         -2.545          3.248
         -0.192         -0.576         -2.699          3.504
         -0.192         -0.556         -2.869          3.795
         -0.192         -0.535         -3.049          4.116
         -0.192         -0.515         -3.235          4.464
         -0.192         -0.495         -3.425          4.834
         -0.192         -0.475         -3.616          5.222
         -0.192         -0.455         -3.806          5.627
         -0.192         -0.434         -3.992          6.045
         -0.192         -0.414         -4.174          6.473
         -0.192         -0.394         -4.351          6.909
         -0.192         -0.374         -4.522          7.349
         -0.192         -0.354         -4.686          7.792
         -0.192         -0.333         -4.842          8.234
         -0.192         -0.313         -4.991          8.672
         -0.192         -0.293         -5.131          9.104
         -0.192         -0.273         -5.262          9.526
         -0.192         -0.253         -5.385          9.936
         -0.192         -0.232         -5.498         10.329
         -0.192         -0.212         -5.603         10.704
         -0.192         -0.192         -5.698         11.057
         -0.192         -0.172         -5.784         11.385
         -0.192         -0.152         -5.860         11.685
         -0.192         -0.131         -5.927         11.954
         -0.192         -0.111         -5.985         12.190
         -0.192         -0.091         -6.032         12.391
         -0.192         -0.071         -6.071         12.554
         -0.192         -0.051         -6.100         12.677
         -0.192         -0.030         -6.119         12.760
         -0.192         -0.010         -6.128         12.802
         -0.192          0.010         -6.128         12.802
         -0.192          0.030         -6.119         12.760
         -0.192          0.051         -6.100         12.677
         -0.192          0.071         -6.071         12.554
         -0.192          0.091         -6.032         12.391
         -0.192          0.111         -5.985         12.190
         -0.192          0.131         -5.927         11.954
         -0.192          0.152         -5.860         11.685
         -0.192          0.172         -5.784         11.385
         -0.192          0.192         -5.698         11.057
         -0.192          0.212         -5.603         10.704
         -0.192          0.232         -5.498         10.329
         -0.192          0.253         -5.385          9.936
         -0.192          0.273         -5.262          9.526
         -0.192          0.293         -5.131          9.104
         -0.192          0.313         -4.991          8.672
         -0.192          0.333         -4.842          8.234
         -0.192          0.354         -4.686          7.792
         -0.192          0.374         -4.522          7.349
         -0.192          0.394         -4.351          6.909
         -0.192          0.414         -4.174          6.473
         -0.192          0.434         -3.992          6.045
         -0.192          0.455         -3.806          5.627
         -0.192          0.475         -3.616          5.222
         -0.192          0.495         -3.425          4.834
         -0.192          0.515         -3.235          4.464
         -0.192          0.535         -3.049          4.116
         -0.192          0.556         -2.869          3.795
         -0.192          0.576         -2.699          3.504
         -0.192          0.596         -2.545          3.248
         -0.192          0.616         -2.410          3.031
         -0.192          0.636         -2.301          2.860
         -0.192          0.657         -2.221          2.739
         -0.192          0.677         -2.176          2.670
         -0.192          0.697         -2.165          2.654
         -0.192          0.717         -2.189          2.690
         -0.192          0.737         -2.243          2.773
         -0.192          0.758         -2.324          2.896
         -0.192          0.778         -2.423          3.053
         -0.192          0.798         -2.538          3.236
         -0.192          0.818         -2.661          3.439
         -0.192          0.838         -2.789          3.656
         -0.192          0.859         -2.918          3.881
         -0.192          0.879         -3.046          4.110
         -0.192          0.899         -3.169          4.339
         -0.192          0.919         -3.288          4.565
         -0.192          0.939         -3.400          4.783
         -0.192          0.960         -3.503          4.991
         -0.192          0.980         -3.599          5.186
         -0.192          1.000         -3.685          5.367
  
         -0.172         -1.000         -3.479          4.942
         -0.172         -0.980         -3.391          4.766
         -0.172         -0.960         -3.293          4.575
         -0.172         -0.939         -3.187          4.372
         -0.172         -0.919         -3.072          4.159
         -0.172         -0.899         -2.951          3.940
         -0.172         -0.879         -2.825          3.718
         -0.172         -0.859         -2.695          3.496
         -0.172         -0.838         -2.564          3.280
         -0.172         -0.818         -2.437          3.074
         -0.172         -0.798         -2.315          2.883
         -0.172         -0.778         -2.206          2.716
         -0.172         -0.758         -2.115          2.579
         -0.172         -0.737         -2.048          2.481
         -0.172         -0.717         -2.012          2.428
         -0.172         -0.697         -2.012          2.428
         -0.172         -0.677         -2.050          2.482
         -0.172         -0.657         -2.124          2.592
         -0.172         -0.636         -2.232          2.755
         -0.172         -0.616         -2.368          2.965
         -0.172         -0.596         -2.526          3.217
         -0.172         -0.576         -2.701          3.506
         -0.172         -0.556         -2.887          3.827
         -0.172         -0.535         -3.081          4.175
         -0.172         -0.515         -3.279          4.547
         -0.172         -0.495         -3.478          4.940
         -0.172         -0.475         -3.676          5.349
         -0.172         -0.455         -3.872          5.773
         -0.172         -0.434         -4.063          6.209
         -0.172         -0.414         -4.249          6.654
         -0.172         -0.394         -4.429          7.106
         -0.172         -0.374         -4.602          7.562
         -0.172         -0.354         -4.768          8.020
         -0.172         -0.333         -4.925          8.477
         -0.172         -0.313         -5.075          8.929
         -0.172         -0.293         -5.215          9.374
         -0.172         -0.273         -5.347          9.809
         -0.172         -0.253         -5.470         10.231
         -0.172         -0.232         -5.584         10.637
         -0.172         -0.212         -5.689         11.023
         -0.172         -0.192         -5.784         11.387
         -0.172         -0.172         -5.870         11.724
         -0.172         -0.152         -5.946         12.033
         -0.172         -0.131         -6.013         12.310
         -0.172         -0.111         -6.071         12.553
         -0.172         -0.091         -6.119         12.760
         -0.172         -0.071         -6.157         12.927
         -0.172         -0.051         -6.186         13.055
         -0.172         -0.030         -6.205         13.140
         -0.172         -0.010         -6.214         13.183
         -0.172          0.010         -6.214         13.183
         -0.172          0.030         -6.205         13.140
         -0.172          0.051         -6.186         13.055
         -0.172          0.071         -6.157         12.927
         -0.172          0.091         -6.119         12.760
         -0.172          0.111         -6.071         12.553
         -0.172          0.131         -6.013         12.310
         -0.172          0.152         -5.946         12.033
         -0.172          0.172         -5.870         11.724
         -0.172          0.192         -5.784         11.387
         -0.172          0.212         -5.689         11.023
         -0.172          0.232         -5.584         10.637
         -0.172          0.253         -5.470         10.231
         -0.172          0.273         -5.347          9.809
         -0.172          0.293         -5.215          9.374
         -0.172          0.313         -5.075          8.929
         -0.172          0.333         -4.925          8.477
         -0.172          0.354         -4.768          8.020
         -0.172          0.374         -4.602          7.562
         -0.172          0.394         -4.429          7.106
         -0.172          0.414         -4.249          6.654
         -0.172          0.434         -4.063          6.209
         -0.172          0.455         -3.872          5.773
         -0.172          0.475         -3.676          5.349
         -0.172          0.495         -3.478          4.940
         -0.172          0.515         -3.279          4.547
         -0.172          0.535         -3.081          4.175
         -0.172          0.556         -2.887          3.827
         -0.172          0.576         -2.701          3.506
         -0.172          0.596         -2.526          3.217
         -0.172          0.616         -2.368          2.965
         -0.172          0.636         -2.232          2.755
         -0.172          0.657         -2.124          2.592
         -0.172          0.677         -2.050          2.482
         -0.172          0.697         -2.012          2.428
         -0.172          0.717         -2.012          2.428
         -0.172          0.737         -2.048          2.481
         -0.172          0.758         -2.115          2.579
         -0.172          0.778         -2.206          2.716
         -0.172          0.798         -2.315          2.883
         -0.172          0.818         -2.437          3.074
         -0.172          0.838         -2.564          3.280
         -0.172          0.859         -2.695          3.496
         -0.172          0.879         -2.825          3.718
         -0.172          0.899         -2.951          3.940
         -0.172          0.919         -3.072          4.159
         -0.172          0.939         -3.187          4.372
         -0.172          0.960         -3.293          4.575
         -0.172          0.980         -3.391          4.766
         -0.172          1.000         -3.479          4.942
  
         -0.152         -1.000         -3.274          4.538
         -0.152         -0.980         -3.183          4.365
         -0.152         -0.960         -3.082          4.178
         -0.152         -0.939         -2.972          3.978
         -0.152         -0.919         -2.854          3.769
         -0.152         -0.899         -2.729          3.554
         -0.152         -0.879         -2.599          3.337
         -0.152         -0.859         -2.466          3.121
         -0.152         -0.838         -2.333          2.911
         -0.152         -0.818         -2.204          2.713
         -0.152         -0.798         -2.084          2.534
         -0.152         -0.778         -1.980          2.381
         -0.152         -0.758         -1.898          2.264
         -0.152         -0.737         -1.847          2.191
         -0.152         -0.717         -1.832          2.170
         -0.152         -0.697         -1.858          2.207
         -0.152         -0.677         -1.925          2.302
         -0.152         -0.657         -2.030          2.453
         -0.152         -0.636         -2.166          2.656
         -0.152         -0.616         -2.328          2.903
         -0.152         -0.596         -2.509          3.189
         -0.152         -0.576         -2.702          3.508
         -0.152         -0.556         -2.904          3.856
         -0.152         -0.535         -3.110          4.229
         -0.152         -0.515         -3.318          4.623
         -0.152         -0.495         -3.525          5.036
         -0.152         -0.475         -3.730          5.464
         -0.152         -0.455         -3.931          5.905
         -0.152         -0.434         -4.126          6.357
         -0.152         -0.414         -4.315          6.818
         -0.152         -0.394         -4.498          7.285
         -0.152         -0.374         -4.673          7.756
         -0.152         -0.354         -4.840          8.227
         -0.152         -0.333         -4.999          8.697
         -0.152         -0.313         -5.149          9.162
         -0.152         -0.293         -5.291          9.620
         -0.152         -0.273         -5.423         10.068
         -0.152         -0.253         -5.547         10.501
         -0.152         -0.232         -5.661         10.918
         -0.152         -0.212         -5.765         11.314
         -0.152         -0.192         -5.861         11.687
         -0.152         -0.172         -5.947         12.034
         -0.152         -0.152         -6.023         12.351
         -0.152         -0.131         -6.090         12.636
         -0.152         -0.111         -6.147         12.885
         -0.152         -0.091         -6.195         13.097
         -0.152         -0.071         -6.233         13.269
         -0.152         -0.051         -6.262         13.400
         -0.152         -0.030         -6.281         13.488
         -0.152         -0.010         -6.291         13.532
         -0.152          0.010         -6.291         13.532
         -0.152          0.030         -6.281         13.488
         -0.152          0.051         -6.262         13.400
         -0.152          0.071         -6.233         13.269
         -0.152          0.091         -6.195         13.097
         -0.152          0.111         -6.147         12.885
         -0.152          0.131         -6.090         12.636
         -0.152          0.152         -6.023         12.351
         -0.152          0.172         -5.947         12.034
         -0.152          0.192         -5.861         11.687
         -0.152          0.212         -5.765         11.314
         -0.152          0.232         -5.661         10.918
         -0.152          0.253         -5.547         10.501
         -0.152          0.273         -5.423         10.068
         -0.152          0.293         -5.291          9.620
         -0.152          0.313         -5.149          9.162
         -0.152          0.333         -4.999          8.697
         -0.152          0.354         -4.840          8.227
         -0.152          0.374         -4.673          7.756
         -0.152          0.394         -4.498          7.285
         -0.152          0.414         -4.315          6.818
         -0.152          0.434         -4.126          6.357
         -0.152          0.455         -3.931          5.905
         -0.152          0.475         -3.730          5.464
         -0.152          0.495         -3.525          5.036
         -0.152          0.515         -3.318          4.623
         -0.152          0.535         -3.110          4.229
         -0.152          0.556         -2.904          3.856
         -0.152          0.576         -2.702          3.508
         -0.152          0.596         -2.509          3.189
         -0.152          0.616         -2.328          2.903
         -0.152          0.636         -2.166          2.656
         -0.152          0.657         -2.030          2.453
         -0.152          0.677         -1.925          2.302
         -0.152          0.697         -1.858          2.207
         -0.152          0.717         -1.832          2.170
         -0.152          0.737         -1.847          2.191
         -0.152          0.758         -1.898          2.264
         -0.152          0.778         -1.980          2.381
         -0.152          0.798         -2.084          2.534
         -0.152          0.818         -2.204          2.713
         -0.152          0.838         -2.333          2.911
         -0.152          0.859         -2.466          3.121
         -0.152          0.879         -2.599          3.337
         -0.152          0.899         -2.729          3.554
         -0.152          0.919         -2.854          3.769
         -0.152          0.939         -2.972          3.978
         -0.152          0.960         -3.082          4.178
         -0.152          0.980         -3.183          4.365
         -0.152          1.000         -3.274          4.538
  
         -0.131         -1.000         -3.073          4.160
         -0.131         -0.980         -2.978          3.989
         -0.131         -0.960         -2.874          3.803
         -0.131         -0.939         -2.759          3.605
         -0.131         -0.919         -2.636          3.399
         -0.131         -0.899         -2.507          3.186
         -0.131         -0.879         -2.371          2.971
         -0.131         -0.859         -2.234          2.758
         -0.131         -0.838         -2.097          2.552
         -0.131         -0.818         -1.965          2.359
         -0.131         -0.798         -1.845          2.189
         -0.131         -0.778         -1.745          2.049
         -0.131         -0.758         -1.673          1.951
         -0.131         -0.737         -1.639          1.904
         -0.131         -0.717         -1.649          1.917
         -0.131         -0.697         -1.705          1.994
         -0.131         -0.677         -1.804          2.131
         -0.131         -0.657         -1.940          2.324
         -0.131         -0.636         -2.105          2.565
         -0.131         -0.616         -2.292          2.847
         -0.131         -0.596         -2.493          3.164
         -0.131         -0.576         -2.703          3.511
         -0.131         -0.556         -2.919          3.883
         -0.131         -0.535         -3.136          4.277
         -0.131         -0.515         -3.353          4.690
         -0.131         -0.495         -3.567          5.121
         -0.131         -0.475         -3.777          5.565
         -0.131         -0.455         -3.982          6.022
         -0.131         -0.434         -4.181          6.489
         -0.131         -0.414         -4.373          6.964
         -0.131         -0.394         -4.558          7.444
         -0.131         -0.374         -4.735          7.928
         -0.131         -0.354         -4.903          8.412
         -0.131         -0.333         -5.063          8.894
         -0.131         -0.313         -5.214          9.371
         -0.131         -0.293         -5.356          9.840
         -0.131         -0.273         -5.489         10.298
         -0.131         -0.253         -5.613         10.742
         -0.131         -0.232         -5.727         11.169
         -0.131         -0.212         -5.832         11.575
         -0.131         -0.192         -5.928         11.957
         -0.131         -0.172         -6.014         12.312
         -0.131         -0.152         -6.090         12.636
         -0.131         -0.131         -6.157         12.928
         -0.131         -0.111         -6.214         13.183
         -0.131         -0.091         -6.262         13.400
         -0.131         -0.071         -6.300         13.576
         -0.131         -0.051         -6.329         13.710
         -0.131         -0.030         -6.348         13.800
         -0.131         -0.010         -6.358         13.845
         -0.131          0.010         -6.358         13.845
         -0.131          0.030         -6.348         13.800
         -0.131          0.051         -6.329         13.710
         -0.131          0.071         -6.300         13.576
         -0.131          0.091         -6.262         13.400
         -0.131          0.111         -6.214         13.183
         -0.131          0.131         -6.157         12.928
         -0.131          0.152         -6.090         12.636
         -0.131          0.172         -6.014         12.312
         -0.131          0.192         -5.928         11.957
         -0.131          0.212         -5.832         11.575
         -0.131          0.232         -5.727         11.169
         -0.131          0.253         -5.613         10.742
         -0.131          0.273         -5.489         10.298
         -0.131          0.293         -5.356          9.840
         -0.131          0.313         -5.214          9.371
         -0.131          0.333         -5.063          8.894
         -0.131          0.354         -4.903          8.412
         -0.131          0.374         -4.735          7.928
         -0.131          0.394         -4.558          7.444
         -0.131          0.414         -4.373          6.964
         -0.131          0.434         -4.181          6.489
         -0.131          0.455         -3.982          6.022
         -0.131          0.475         -3.777          5.565
         -0.131          0.495         -3.567          5.121
         -0.131          0.515         -3.353          4.690
         -0.131          0.535         -3.136          4.277
         -0.131          0.556         -2.919          3.883
         -0.131          0.576         -2.703          3.511
         -0.131          0.596         -2.493          3.164
         -0.131          0.616         -2.292          2.847
         -0.131          0.636         -2.105          2.565
         -0.131          0.657         -1.940          2.324
         -0.131          0.677         -1.804          2.131
         -0.131          0.697         -1.705          1.994
         -0.131          0.717         -1.649          1.917
         -0.131          0.737         -1.639          1.904
         -0.131          0.758         -1.673          1.951
         -0.131          0.778         -1.745          2.049
         -0.131          0.798         -1.845          2.189
         -0.131          0.818         -1.965          2.359
         -0.131          0.838         -2.097          2.552
         -0.131          0.859         -2.234          2.758
         -0.131          0.879         -2.371          2.971
         -0.131          0.899         -2.507          3.186
         -0.131          0.919         -2.636          3.399
         -0.131          0.939         -2.759          3.605
         -0.131          0.960         -2.874          3.803
         -0.131          0.980         -2.978          3.989
         -0.131          1.000         -3.073          4.160
  
         -0.111         -1.000         -2.880          3.814
         -0.111         -0.980         -2.781          3.643
         -0.111         -0.960         -2.671          3.457
         -0.111         -0.939         -2.552          3.260
         -0.111         -0.919         -2.423          3.053
         -0.111         -0.899         -2.287          2.840
         -0.111         -0.879         -2.145          2.624
         -0.111         -0.859         -2.000          2.411
         -0.111         -0.838         -1.857          2.205
         -0.111         -0.818         -1.720          2.015
         -0.111         -0.798         -1.598          1.849
         -0.111         -0.778         -1.501          1.720
         -0.111         -0.758         -1.440          1.641
         -0.111         -0.737         -1.426          1.623
         -0.111         -0.717         -1.465          1.673
         -0.111         -0.697         -1.555          1.792
         -0.111         -0.677         -1.689          1.972
         -0.111         -0.657         -1.857          2.206
         -0.111         -0.636         -2.050          2.483
         -0.111         -0.616         -2.260          2.797
         -0.111         -0.596         -2.479          3.142
         -0.111         -0.576         -2.704          3.512
         -0.111         -0.556         -2.932          3.905
         -0.111         -0.535         -3.158          4.318
         -0.111         -0.515         -3.383          4.749
         -0.111         -0.495         -3.603          5.195
         -0.111         -0.475         -3.818          5.654
         -0.111         -0.455         -4.027          6.124
         -0.111         -0.434         -4.229          6.604
         -0.111         -0.414         -4.423          7.091
         -0.111         -0.394         -4.610          7.583
         -0.111         -0.374         -4.788          8.078
         -0.111         -0.354         -4.958          8.573
         -0.111         -0.333         -5.118          9.065
         -0.111         -0.313         -5.270          9.553
         -0.111         -0.293         -5.413         10.032
         -0.111         -0.273         -5.546         10.499
         -0.111         -0.253         -5.670         10.953
         -0.111         -0.232         -5.785         11.388
         -0.111         -0.212         -5.890         11.802
         -0.111         -0.192         -5.985         12.192
         -0.111         -0.172         -6.071         12.555
         -0.111         -0.152         -6.147         12.886
         -0.111         -0.131         -6.214         13.183
         -0.111         -0.111         -6.272         13.444
         -0.111         -0.091         -6.319         13.665
         -0.111         -0.071         -6.358         13.845
         -0.111         -0.051         -6.386         13.981
         -0.111         -0.030         -6.405         14.073
         -0.111         -0.010         -6.415         14.119
         -0.111          0.010         -6.415         14.119
         -0.111          0.030         -6.405         14.073
         -0.111          0.051         -6.386         13.981
         -0.111          0.071         -6.358         13.845
         -0.111          0.091         -6.319         13.665
         -0.111          0.111         -6.272         13.444
         -0.111          0.131         -6.214         13.183
         -0.111          0.152         -6.147         12.886
         -0.111          0.172         -6.071         12.555
         -0.111          0.192         -5.985         12.192
         -0.111          0.212         -5.890         11.802
         -0.111          0.232         -5.785         11.388
         -0.111          0.253         -5.670         10.953
         -0.111          0.273         -5.546         10.499
         -0.111          0.293         -5.413         10.032
         -0.111          0.313         -5.270          9.553
         -0.111          0.333         -5.118          9.065
         -0.111          0.354         -4.958          8.573
         -0.111          0.374         -4.788          8.078
         -0.111          0.394         -4.610          7.583
         -0.111          0.414         -4.423          7.091
         -0.111          0.434         -4.229          6.604
         -0.111          0.455         -4.027          6.124
         -0.111          0.475         -3.818          5.654
         -0.111          0.495         -3.603          5.195
         -0.111          0.515         -3.383          4.749
         -0.111          0.535         -3.158          4.318
         -0.111          0.556         -2.932          3.905
         -0.111          0.576         -2.704          3.512
         -0.111          0.596         -2.479          3.142
         -0.111          0.616         -2.260          2.797
         -0.111          0.636         -2.050          2.483
         -0.111          0.657         -1.857          2.206
         -0.111          0.677         -1.689          1.972
         -0.111          0.697         -1.555          1.792
         -0.111          0.717         -1.465          1.673
         -0.111          0.737         -1.426          1.623
         -0.111          0.758         -1.440          1.641
         -0.111          0.778         -1.501          1.720
         -0.111          0.798         -1.598          1.849
         -0.111          0.818         -1.720          2.015
         -0.111          0.838         -1.857          2.205
         -0.111          0.859         -2.000          2.411
         -0.111          0.879         -2.145          2.624
         -0.111          0.899         -2.287          2.840
         -0.111          0.919         -2.423          3.053
         -0.111          0.939         -2.552          3.260
         -0.111          0.960         -2.671          3.457
         -0.111          0.980         -2.781          3.643
         -0.111          1.000         -2.880          3.814
  
         -0.091         -1.000         -2.700          3.505
         -0.091         -0.980         -2.597          3.333
         -0.091         -0.960         -2.482          3.146
         -0.091         -0.939         -2.356          2.947
         -0.091         -0.919         -2.221          2.738
         -0.091         -0.899         -2.076          2.522
         -0.091         -0.879         -1.926          2.303
         -0.091         -0.859         -1.771          2.085
         -0.091         -0.838         -1.618          1.876
         -0.091         -0.818         -1.472          1.683
         -0.091         -0.798         -1.344          1.518
         -0.091         -0.778         -1.248          1.396
         -0.091         -0.758         -1.199          1.336
         -0.091         -0.737         -1.210          1.349
         -0.091         -0.717         -1.284          1.441
         -0.091         -0.697         -1.413          1.606
         -0.091         -0.677         -1.584          1.830
         -0.091         -0.657         -1.783          2.102
         -0.091         -0.636         -2.002          2.413
         -0.091         -0.616         -2.232          2.755
         -0.091         -0.596         -2.467          3.123
         -0.091         -0.576         -2.705          3.514
         -0.091         -0.556         -2.942          3.925
         -0.091         -0.535         -3.177          4.354
         -0.091         -0.515         -3.407          4.798
         -0.091         -0.495         -3.633          5.257
         -0.091         -0.475         -3.851          5.728
         -0.091         -0.455         -4.063          6.210
         -0.091         -0.434         -4.268          6.701
         -0.091         -0.414         -4.464          7.198
         -0.091         -0.394         -4.653          7.700
         -0.091         -0.374         -4.832          8.204
         -0.091         -0.354         -5.003          8.709
         -0.091         -0.333         -5.164          9.210
         -0.091         -0.313         -5.317          9.706
         -0.091         -0.293         -5.460         10.194
         -0.091         -0.273         -5.593         10.670
         -0.091         -0.253         -5.717         11.131
         -0.091         -0.232         -5.832         11.574
         -0.091         -0.212         -5.937         11.996
         -0.091         -0.192         -6.033         12.392
         -0.091         -0.172         -6.119         12.761
         -0.091         -0.152         -6.195         13.098
         -0.091         -0.131         -6.262         13.400
         -0.091         -0.111         -6.319         13.665
         -0.091         -0.091         -6.367         13.890
         -0.091         -0.071         -6.405         14.073
         -0.091         -0.051         -6.434         14.212
         -0.091         -0.030         -6.453         14.306
         -0.091         -0.010         -6.463         14.352
         -0.091          0.010         -6.463         14.352
         -0.091          0.030         -6.453         14.306
         -0.091          0.051         -6.434         14.212
         -0.091          0.071         -6.405         14.073
         -0.091          0.091         -6.367         13.890
         -0.091          0.111         -6.319         13.665
         -0.091          0.131         -6.262         13.400
         -0.091          0.152         -6.195         13.098
         -0.091          0.172         -6.119         12.761
         -0.091          0.192         -6.033         12.392
         -0.091          0.212         -5.937         11.996
         -0.091          0.232         -5.832         11.574
         -0.091          0.253         -5.717         11.131
         -0.091          0.273         -5.593         10.670
         -0.091          0.293         -5.460         10.194
         -0.091          0.313         -5.317          9.706
         -0.091          0.333         -5.164          9.210
         -0.091          0.354         -5.003          8.709
         -0.091          0.374         -4.832          8.204
         -0.091          0.394         -4.653          7.700
         -0.091          0.414         -4.464          7.198
         -0.091          0.434         -4.268          6.701
         -0.091          0.455         -4.063          6.210
         -0.091          0.475         -3.851          5.728
         -0.091          0.495         -3.633          5.257
         -0.091          0.515         -3.407          4.798
